input_set,s0_window_label,M2,s0,theta_deg,gA_star,width_A_keV,g1_2460_axial_only,Gamma2460_axial_only_keV,g2_2536_axial_only,Gamma2536_axial_only_keV,qcd_side,pert,heavy_local,twist2_chi_phi,twist4_2p,twist3_2p_f3g,twist4_3p_F2,twist3_3p_F3,F2_integral,F3_integral
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.5,7.5,35.3,0.9368793006057965,27.96335403718359,0.5413828469821454,9.33750735446398,0.7646224145924008,31.455584845720225,0.09060344007666504,0.020816062269320583,-0.007047633575387507,0.05381891295029518,-0.0013419852937586328,0.01245490998551423,-0.0005517362448329677,0.012454909985514172,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.75,7.5,35.3,0.9289762463726001,27.493573571685417,0.5368160068375766,9.180638527293254,0.7581724349562471,30.927135387486775,0.09553436014831522,0.021952717837335295,-0.0071997505798597145,0.05645872257945343,-0.00124534942475266,0.013065821457108317,-0.0005636231780777338,0.013065821457108275,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.0,7.5,35.3,0.9220810065650971,27.086951264430226,0.5328315399428584,9.044859436579186,0.7525449705567268,30.46973165583784,0.10021866601914277,0.023034227822337407,-0.0073395100859047985,0.05896234511342899,-0.001154288932436475,0.013645216164079977,-0.0005745402264422631,0.01364521616407995,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.25,7.5,35.3,0.9160196214771874,26.73200457217737,0.5293289223554852,8.9263358379813,0.7475980463385323,30.07045709889374,0.10466966082094069,0.024063328584389213,-0.007468336116393234,0.061337820469054116,-0.0010684619129270733,0.014194954724471236,-0.000584599652124774,0.014194954724471218,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.5,7.5,35.3,0.9106549941562433,26.419811886086087,0.5262289315561016,8.822088632924604,0.7432197723251388,29.71927592397104,0.1089006238372889,0.025042810112607287,-0.007587445919678661,0.06359298181976455,-0.0009875246565502862,0.01471684991124041,-0.000593897341334792,0.01471684991124041,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.75,7.5,35.3,0.9058777918371567,26.143347719570073,0.5234683887727948,8.729771874904218,0.7393209179371141,29.40828525972232,0.11292452177585563,0.025975438827260368,-0.007697885369993082,0.06573534468085682,-0.0009111427088360322,0.015212640984089748,-0.0006025156216119395,0.01521264098408976,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,6.0,7.5,35.3,0.9015998785532345,25.89701228324191,0.520996363965229,8.647515685417053,0.735829552099002,29.131185981587645,0.11675382898572828,0.026863907355990785,-0.007800557534383895,0.06777204371426321,-0.0008389971470938778,0.01568397906466539,-0.0006105255323787392,0.015683979064665413,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,3.0,8.0,35.3,1.058687911193393,35.707371484674844,0.6117708813257494,11.923385277866686,0.8640350004883744,40.16672148342068,0.057100052780739485,0.01318564196737447,-0.005755832240749436,0.03566361643971146,-0.0020495078536902412,0.008253365000603956,-0.00045059553311452657,0.008253365000603814,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,3.25,8.0,35.3,1.038617932287026,34.36636568346558,0.6001732909934892,11.475597379658195,0.8476551362707724,38.65824286163409,0.06409818255881357,0.014782554264144855,-0.006030783022489473,0.03946798463177678,-0.0019169845192237459,0.009133781582553267,-0.0004721519605012444,0.009133781582553136,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,3.5,8.0,35.3,1.0225062223092687,33.30840930264812,0.5908630165409864,11.122325183717427,0.8345057641174551,37.468162563840664,0.07082996220597215,0.016323990258427006,-0.00627707281939704,0.043110587009128856,-0.0017896182075981817,0.009976761907422327,-0.0004914478494330268,0.00997676190742221,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,3.75,8.0,35.3,1.0093652914766045,32.457772154627044,0.5832694294678351,10.83828090866139,0.8237809564962745,36.51129276392616,0.0772809434436946,0.017805542636012518,-0.0064987902447236415,0.046588154891568916,-0.0016682552126562362,0.010781549528909723,-0.0005088076843263006,0.010781549528909619,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.0,8.0,35.3,0.9984976660275517,31.76260266439272,0.5769894892431557,10.606150305907851,0.8149114788523908,35.72930635224089,0.08344685546480032,0.019225309900566066,-0.006699321668188211,0.049901787479736975,-0.001553218065183336,0.011548398826828742,-0.0005244998357885616,0.011548398826828652,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.25,8.0,35.3,0.9893997231969276,31.186421389044437,0.5717321736122742,10.413752180528645,0.8074863057159181,35.08116811499176,0.08933022294999345,0.020583107997793428,-0.006881484203149624,0.053055422356889134,-0.0014445180189549612,0.012278221046730936,-0.0005387472760463265,0.012278221046730863,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.5,8.0,35.3,0.981700548808511,30.70294546936072,0.5672831469904696,10.252310175047118,0.801202720084949,34.53731283238686,0.09493799979323697,0.0218799071327052,-0.007047633575387507,0.05605477159347738,-0.0013419852937586328,0.012972338090516778,-0.0005517362448329677,0.012972338090516719,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.75,8.0,35.3,0.9751220811928429,30.292837529972306,0.5634817293219957,10.115367164023784,0.7958337853786772,34.07598816202786,0.10027992045760815,0.023117431976255546,-0.0071997505798597145,0.05890658679853435,-0.00124534942475266,0.013632312432754206,-0.0005636231780777338,0.013632312432754163,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.0,8.0,35.3,0.9694525210116554,29.941604012917274,0.5602055307443954,9.998083466786516,0.7912066441955883,33.680890503796505,0.10536735680806367,0.02429787940936255,-0.0073395100859047985,0.061618155500016314,-0.001154288932436475,0.014259830571734184,-0.0005745402264422631,0.014259830571734156,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.25,8.0,35.3,0.9645282092817832,29.63820116425111,0.5573599796664476,9.89677135926828,0.787187728287567,33.33959689373953,0.11021253055141873,0.025423720428878742,-0.007468336116393234,0.06419695975543761,-0.0010684619129270733,0.01485662402427374,-0.000584599652124774,0.014856624024273722,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.5,8.0,35.3,0.9602210336056861,29.37408880979433,0.5548710453624558,9.808579111340311,0.7836724803112253,33.042500609675365,0.11482797574533969,0.026497562167359948,-0.007587445919678661,0.06665044830289346,-0.0009875246565502862,0.015424416596325012,-0.000593897341334792,0.015424416596325012,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.75,8.0,35.3,0.956429518969936,29.142574601593374,0.5526800897222259,9.731272017961428,0.7805780826936505,32.78207352323317,0.11922617710160936,0.027522052786929735,-0.007697885369993082,0.06898588800678698,-0.0009111427088360322,0.015964890004166843,-0.0006025156216119395,0.015964890004166857,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,6.0,8.0,35.3,0.9530724216906618,28.93835096571012,0.5507401654636002,9.663077777045991,0.777838229410479,32.552345218914425,0.12341933176792821,0.02849981691430359,-0.007800557534383895,0.07121027051974582,-0.0008389971470938778,0.016479662273867646,-0.0006105255323787392,0.016479662273867674,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,3.0,8.5,35.3,1.0873957513659727,37.67014026638226,0.6283599256490577,12.578791918641425,0.88746454798323,42.37461256341885,0.058648402555724205,0.01356297359477685,-0.005755832240749436,0.0364641237184318,-0.0020495078536902412,0.008438620435034955,-0.00045059553311452657,0.008438620435034811,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,3.25,8.5,35.3,1.0696116546582823,36.448043988770635,0.6180832497737453,12.170710221256781,0.8729502781544631,40.99989359734151,0.06601095646052679,0.015248692105498745,-0.006030783022489473,0.04045690414456814,-0.0019169845192237459,0.009362639856337248,-0.0004721519605012444,0.009362639856337117,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,3.5,8.5,35.3,1.0556039645520672,35.499644092033044,0.6099887992458675,11.854021064477362,0.8615180757085871,39.93305185225499,0.07312267376215803,0.016882714121698693,-0.00627707281939704,0.044295939919547105,-0.0017896182075981817,0.010251079298670298,-0.0004914478494330268,0.010251079298670177,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,3.75,8.5,35.3,1.0444019957837034,34.75020411012312,0.6035156561849625,11.60376848985745,0.8523757279138214,39.090017325481284,0.0799634901756605,0.018459263828941697,-0.0064987902447236415,0.04797505877056148,-0.0016682552126562362,0.011102510358931806,-0.0005088076843263006,0.011102510358931698,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.0,8.5,35.3,1.0353241458216231,34.14873805102507,0.598269951371365,11.402927283798249,0.8449669533226599,38.41343658954303,0.08652453310112289,0.01997531839330948,-0.006699321668188211,0.05149298066127292,-0.001553218065183336,0.01191663680785035,-0.0005244998357885616,0.011916636807850257,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.25,8.5,35.3,1.0278813769092494,33.65952391200843,0.5939690906088252,11.239569175364561,0.8388926298389916,37.863126464473574,0.09280462730347228,0.021429792202727088,-0.006881484203149624,0.05485173021914848,-0.0014445180189549612,0.012693927189873853,-0.0005387472760463265,0.012693927189873777,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.5,8.5,35.3,1.021715969451747,33.256943808477494,0.5904063629020766,11.105139855030444,0.8338608090547635,37.41026975111303,0.09880779899154103,0.0228229420862885,-0.007047633575387507,0.05805550581423607,-0.0013419852937586328,0.013435353102497815,-0.0005517362448329677,0.013435353102497752,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,4.75,8.5,35.3,1.0165616907355193,32.922245731210296,0.5874279236477067,10.99337766248903,0.8296542084447,37.03377257723403,0.10454150044731624,0.024155936636498385,-0.0071997505798597145,0.06110987909287473,-0.00124534942475266,0.01414220395031664,-0.0005636231780777338,0.014142203950316595,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.0,8.5,35.3,1.0122172922950354,32.64145267746916,0.5849174798855133,10.899615404896329,0.8261085815711354,36.71791240844674,0.11001535226629298,0.02543054602718007,-0.0073395100859047985,0.06402123211300907,-0.001154288932436475,0.014815956685443714,-0.0005745402264422631,0.014815956685443684,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.25,8.5,35.3,1.008528501804354,32.40397781386934,0.5827858841757196,10.820317932840041,0.82309802098976,36.45078026432853,0.11524025658083802,0.0266489197410622,-0.007468336116393234,0.06679636465873509,-0.0010684619129270733,0.015458184931242912,-0.000584599652124774,0.015458184931242893,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.5,8.5,35.3,1.0053755498491872,32.201686096056314,0.5809639268491117,10.752768796913267,0.8205247783794316,36.22322514755702,0.120227775910653,0.027813428202982843,-0.007587445919678661,0.06944222313864747,-0.0009875246565502862,0.016070496243293222,-0.000593897341334792,0.016070496243293222,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,5.75,8.5,35.3,1.0026643777244781,32.028245240047376,0.5793972553658325,10.694853524432203,0.8183120888952791,36.02812396067333,0.12498970211710003,0.02892655077454847,-0.007697885369993082,0.07196571617696046,-0.0009111427088360322,0.01665448943301608,-0.0006025156216119395,0.016654489433016093,-0.1562500000000002,-4.453125000000227
colangelo_like_printed_chi_sign_diagnostic,rounded_final,6.0,8.5,35.3,1.000320339914319,31.878668445443374,0.5780427352453889,10.644906925829797,0.816399031525839,35.85986712183486,0.12953776134565673,0.029990797338537253,-0.007800557534383895,0.0743735918883589,-0.0008389971470938778,0.017211726166308523,-0.0006105255323787392,0.01721172616630855,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.0,6.25,35.3,-0.1907405629423632,1.1590658061775871,-0.11022088857544646,0.3870345980349713,-0.1556705433703134,1.303816872593739,-0.015940648364707183,0.015649190891377583,-0.006699321668188211,-0.04246968527804228,-0.001553218065183336,0.009828442795558846,-0.0005244998357885616,0.00982844279555877,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.25,6.25,35.3,-0.18074278099431704,1.0407439482494767,-0.10444359404984421,0.347524630198908,-0.14751097770508811,1.1707182737557082,-0.01631877647049893,0.016615786616486418,-0.006881484203149624,-0.0448098182532522,-0.0014445180189549612,0.010370002332208911,-0.0005387472760463265,0.010370002332208849,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.5,6.25,35.3,-0.1723210868970373,0.9460167459739247,-0.09957705390550554,0.315893376425144,-0.14063771658014187,1.0641609722097576,-0.016664775559163326,0.017528865575950396,-0.007047633575387507,-0.04701118032800591,-0.0013419852937586328,0.01087944715343567,-0.0005517362448329677,0.01087944715343562,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.75,6.25,35.3,-0.16513862690846098,0.868798999518002,-0.09542661463927726,0.2901088702293367,-0.13477584099421805,0.9772998119923612,-0.01698257960746981,0.018391533677634384,-0.0071997505798597145,-0.049083402092208656,-0.00124534942475266,0.0113590059948973,-0.0005636231780777338,0.011359005994897264,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.0,6.25,35.3,-0.15894658468577785,0.8048674696879087,-0.09184849583039524,0.26876088997000036,-0.12972228257692284,0.9053841305539647,-0.01727550461628859,0.019206924466351114,-0.0073395100859047985,-0.051035724837624155,-0.001154288932436475,0.011810817499884005,-0.0005745402264422631,0.011810817499883983,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.25,6.25,35.3,-0.1535575345337888,0.751214971905075,-0.08873439211188326,0.2508452782745504,-0.12532407617305738,0.8450311881297978,-0.017546365470023764,0.019978104227613237,-0.007468336116393234,-0.052876873773130974,-0.0010684619129270733,0.012236900878469533,-0.000584599652124774,0.01223690087846952,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.5,6.25,35.3,-0.14882782975361636,0.7056515036831525,-0.0860012961435775,0.23563075075215953,-0.12146398631197683,0.7937774816318517,-0.017797567254913552,0.020708015215871064,-0.007587445919678661,-0.054614999091109305,-0.0009875246565502862,0.012639142268944213,-0.000593897341334792,0.012639142268944213,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.75,6.25,35.3,-0.14464566973265988,0.6665501754156323,-0.08358460308907593,0.22257405734614738,-0.11805076831114382,0.7497929457545088,-0.018031177305255355,0.021399444008370124,-0.007697885369993082,-0.056257659438453685,-0.0009111427088360322,0.013019290912634627,-0.0006025156216119395,0.013019290912634637,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,6.0,6.25,35.3,-0.14092283396056726,0.6326808803209417,-0.08143333405384455,0.21126444149617984,-0.11501242209584393,0.711693850628112,-0.0182489825562291,0.022055006293966103,-0.007800557534383895,-0.057811831276206184,-0.0008389971470938778,0.013378961319933736,-0.0006105255323787392,0.013378961319933757,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.0,6.5024999999999995,35.3,-0.19152516222364116,1.1686209062436734,-0.11067427525221875,0.39022523164140777,-0.15631088433691426,1.3145652706735422,-0.016006219216848545,0.016272816518747228,-0.006699321668188211,-0.043752735056292125,-0.001553218065183336,0.010125369444928268,-0.0005244998357885616,0.01012536944492819,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.25,6.5024999999999995,35.3,-0.18154041345576138,1.0499499908969747,-0.10490451204914561,0.3505987067496757,-0.148161955539941,1.1810740220399307,-0.016390792546451274,0.017300704357405623,-0.006881484203149624,-0.046218971948546635,-0.0014445180189549612,0.010696112271420359,-0.0005387472760463265,0.010696112271420295,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.5,6.5024999999999995,35.3,-0.1731304868264958,0.9549245839971127,-0.1000447718259186,0.31886787665652855,-0.1412982982879812,1.0741812742936117,-0.016743050762766748,0.018273305175988297,-0.007047633575387507,-0.0485427958799655,-0.0013419852937586328,0.01123389752759481,-0.0005517362448329677,0.011233897527594757,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.75,6.5024999999999995,35.3,-0.16595870333502893,0.8774493156767287,-0.09590050205494673,0.29299737890548266,-0.13544513619267878,0.9870304313419326,-0.01706691489267307,0.0191936018231852,-0.0071997505798597145,-0.05073358423776438,-0.00124534942475266,0.011740895352298128,-0.0005636231780777338,0.01174089535229809,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.0,6.5024999999999995,35.3,-0.1597763908312253,0.8132932860922814,-0.09232800563830233,0.2715744338152263,-0.13039951856470203,0.9148622132778674,-0.017365694159679167,0.020064663471173194,-0.0073395100859047985,-0.052800445856576395,-0.001154288932436475,0.012219213735253793,-0.0005745402264422631,0.012219213735253769,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.25,6.5024999999999995,35.3,-0.1543962436154674,0.7594434374694523,-0.08921904654937092,0.2535929228389742,-0.12600857818175687,0.8542872736611035,-0.017642201184727313,0.02088953494738464,-0.007468336116393234,-0.05475206178382505,-0.0010684619129270733,0.012670861666579094,-0.000584599652124774,0.012670861666579079,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.5,6.5024999999999995,35.3,-0.14967471562884968,0.7137051935565223,-0.08649067560356379,0.23832003431675505,-0.12215516170926267,0.8028369644391012,-0.017898842052420535,0.02167116805718276,-0.007587445919678661,-0.056596601851062925,-0.0009875246565502862,0.013097729829511684,-0.000593897341334792,0.013097729829511684,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.75,6.5024999999999995,35.3,-0.1455000912741872,0.6744480529067396,-0.084078337091285,0.2252113121282385,-0.1187480938489585,0.7586771573978004,-0.018137687416046662,0.022412380988466245,-0.007697885369993082,-0.058341689732317965,-0.0009111427088360322,0.013501582514123053,-0.0006025156216119395,0.013501582514123063,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,6.0,6.5024999999999995,35.3,-0.14178422233679205,0.6404390206207143,-0.08193109389460138,0.21385503531442365,-0.11571543352933909,0.7204208738643086,-0.01836052914530964,0.023115836396479537,-0.007800557534383895,-0.05999439851050516,-0.0008389971470938778,0.01388405659128624,-0.0006105255323787392,0.013884056591286262,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.0,6.760000000000001,35.3,-0.1922987180886566,1.1780799154600956,-0.11112128040670449,0.39338377864570634,-0.1569422123563803,1.3252055775039737,-0.016070867144087776,0.016867608933176455,-0.006699321668188211,-0.04498038901173171,-0.001553218065183336,0.010409476251813831,-0.0005244998357885616,0.010409476251813751,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.25,6.760000000000001,35.3,-0.18232977413764911,1.0591004722160409,-0.105360650137563,0.35365423029309795,-0.14880618246456087,1.1913672701648992,-0.016462061785817085,0.01795640872645251,-0.006881484203149624,-0.047572349910850235,-0.0014445180189549612,0.011009314448365807,-0.0005387472760463265,0.011009314448365741,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.5,6.760000000000001,35.3,-0.17393416792352137,0.9638107846288393,-0.10050918507540774,0.3218351517424018,-0.14195421264170063,1.0841772367792157,-0.016820772911252706,0.01898837167177359,-0.007047633575387507,-0.050018699086773755,-0.0013419852937586328,0.011575454808863307,-0.0005517362448329677,0.011575454808863253,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,4.75,6.760000000000001,35.3,-0.1667754181644371,0.8861067609432631,-0.09637244694606731,0.29588826812927316,-0.13611168786533467,0.99676907012491,-0.01715090447685869,0.019966323682213422,-0.0071997505798597145,-0.052328489986585874,-0.00124534942475266,0.012109992505101953,-0.0005636231780777338,0.012109992505101915,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.0,6.760000000000001,35.3,-0.16060501718270637,0.8217509031965844,-0.09280683369327074,0.2743985965321756,-0.1310757916782767,0.9243760681632028,-0.017455755474230145,0.02089323989132029,-0.0073395100859047985,-0.05451063732858244,-0.001154288932436475,0.012614990603907781,-0.0005745402264422631,0.012614990603907757,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.25,6.760000000000001,35.3,-0.15523579712703325,0.7677250756270417,-0.0897041889471072,0.2563583227656308,-0.1266937693614296,0.8636031722969113,-0.017738133388837656,0.021772117959875364,-0.007468336116393234,-0.05657372479139711,-0.0010684619129270733,0.013092435562064597,-0.000584599652124774,0.013092435562064582,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.5,6.760000000000001,35.3,-0.15052432828449944,0.7218307339087343,-0.08698163075440371,0.24103331015258236,-0.12284856253454628,0.8119772708424914,-0.018000442931803008,0.022605897123617158,-0.007587445919678661,-0.058525896249254625,-0.0009875246565502862,0.013544212055699096,-0.000593897341334792,0.013544212055699096,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,5.75,6.760000000000001,35.3,-0.14635899389866033,0.6824342333816272,-0.0845746605214398,0.22787805299269925,-0.11944907656700952,0.7676606998293349,-0.01824475612773674,0.023397408241634686,-0.007697885369993082,-0.06037480151857297,-0.0009111427088360322,0.013972090424821296,-0.0006025156216119395,0.013972090424821308,-0.1562500000000002,-4.453125000000227
colangelo_like_original_window_positive_chi,colangelo_original,6.0,6.760000000000001,35.3,-0.14265173023678757,0.6483000587403128,-0.08243238994882672,0.21647998871442958,-0.11642343933621693,0.729263645415163,-0.0184728681899448,0.024149344775677258,-0.007800557534383895,-0.06212757725816803,-0.0008389971470938778,0.014377722253201233,-0.0006105255323787392,0.014377722253201256,-0.1562500000000002,-4.453125000000227
