M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,state,m_initial,m_final,quoted_combo,mass_comment,scenario,mb_MSbar,ms_MSbar,f_Bs,f_Bs1_A_working,fT_Bs1_working,G_quoted,Gamma_quoted_keV
14.0,6.05,36.6025,35.3,0.31637559040362756,0.418282851262495,0.17072328691030128,0.24723935492042814,0.00032020943176556564,0.5241964052847999,0.016498077161300057,26.779728550986697,0.026526793379518427,0.22471315655866592,0.03785183772138837,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5241964052847999,26.779728550986697
8.0,6.15,37.822500000000005,35.3,0.48461344342521295,0.5895490316784731,0.20801721034301632,0.38087928246429364,0.0006525388711631383,0.7611906991101649,0.05483584493418309,56.468342451547834,0.2930536757056657,0.22471315655866592,0.008875897229193224,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7611906991101649,56.468342451547834
8.5,6.15,37.822500000000005,35.3,0.4562355178546558,0.56159603655664,0.20300115536520869,0.35800308661859037,0.0005917945728409314,0.7219788083807755,0.04782840450306053,50.80038390044474,0.22294096717003106,0.22471315655866592,0.01086031097328934,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7219788083807755,50.80038390044474
9.0,6.15,37.822500000000005,35.3,0.43331938882037146,0.5387484717753775,0.19884224688148439,0.339363661343581,0.0005425635503120893,0.6900897920371782,0.0423283296865023,46.411894914623254,0.17461452063587293,0.22471315655866592,0.013006745397451188,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6900897920371782,46.411894914623254
9.5,6.15,37.822500000000005,35.3,0.4145060047638669,0.5197831589535337,0.19535004170728035,0.32393112060069074,0.0005019966455625673,0.6637400299181359,0.03793327037429489,42.935261747916904,0.14023572586279115,0.22471315655866592,0.015296727486525006,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6637400299181359,42.935261747916904
10.0,6.15,37.822500000000005,35.3,0.39883900705966013,0.5038288451904859,0.19238495421118226,0.31097580460867913,0.0004680863706244628,0.6416658206576046,0.034366166473976,40.126927451377796,0.11510131166964267,0.22471315655866592,0.017712043313128773,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6416658206576046,40.126927451377796
10.5,6.15,37.822500000000005,35.3,0.3856289091019358,0.4902502959236715,0.18984264893650696,0.29996826321143066,0.0004393837757338952,0.622950300358478,0.03143137718393185,37.820293327108686,0.09628195816580819,0.22471315655866592,0.020235197791459904,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.622950300358478,37.820293327108686
11.0,6.15,37.822500000000005,35.3,0.3743679618534104,0.4785747968298203,0.18764377937926438,0.29051619677066387,0.0004148206798920847,0.6069142624396984,0.028987671004365057,35.89820891704312,0.08189261532928283,0.22471315655866592,0.022849708564639713,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.6069142624396984,35.89820891704312
11.5,6.15,37.822500000000005,35.3,0.36467517794679505,0.4684441737711353,0.18572707001785993,0.282323509027778,0.0003935947254973725,0.5930452310686332,0.026931083479868723,34.276283759255385,0.07068475319311786,0.22471315655866592,0.025540275920209052,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5930452310686332,34.276283759255385
12.0,6.15,37.822500000000005,35.3,0.3562598839867913,0.4595826566951661,0.18404454725073388,0.2751630163504479,0.00037509309398435926,0.580950172101581,0.025183740953488576,32.89242272759956,0.06180997679899367,0.22471315655866592,0.02829286271854813,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.580950172101581,32.89242272759956
12.5,6.15,37.822500000000005,35.3,0.34889698381384987,0.4517748584195534,0.18255818569589205,0.2688578320339877,0.0003588406896736309,0.5703232264305815,0.02368639711355458,31.700069246634357,0.05467843881081242,0.22471315655866592,0.031094710911566983,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5703232264305815,31.700069246634357
13.0,6.15,37.822500000000005,35.3,0.34240981397424686,0.4448503731253572,0.18123750729745408,0.2632684016251389,0.00034446420276415654,0.5609232331375453,0.022393340576402965,30.663727792582392,0.048871521977254376,0.22471315655866592,0.03393431488080759,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5609232331375453,30.663727792582392
13.5,6.15,37.822500000000005,35.3,0.3366580346280042,0.43867280474215425,0.18005783459093158,0.2582833034385994,0.0003316667126232206,0.5525577778157249,0.021268852232471935,29.75592713529568,0.044086558856625706,0.22471315655866592,0.03680136665812678,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.5525577778157249,29.75592713529568
14.0,6.15,37.822500000000005,35.3,0.33152892954794483,0.4331318200068657,0.17899900115131165,0.2538126094237884,0.00032020943176556564,0.545071679410419,0.02028469704904351,28.955117335558676,0.04010099471613226,0.22471315655866592,0.03968668402823045,0.06857951372041764,3.15,-0.034836479999999996,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,legacy_chi_condensate,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.545071679410419,28.955117335558676
8.0,5.95,35.4025,35.3,0.7532053742657329,0.7535889907639863,0.1952571974925308,0.5576792544002924,0.0006525388711631383,1.0502777710791453,0.17925207502421997,107.504449926409,3.131457178308297,0.22471315655866592,0.008331439573418798,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.0502777710791453,107.504449926409
8.5,5.95,35.4025,35.3,0.7085700922727587,0.7148297045406992,0.1896870489046551,0.5245508610632031,0.0005917945728409314,0.9928520226114967,0.16522089260571465,96.06985682394554,2.660406632761405,0.22471315655866592,0.010148022729249749,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9928520226114967,96.06985682394554
9.0,5.95,35.4025,35.3,0.6721017289635358,0.6829404449019614,0.18501514135663047,0.4973827399950188,0.0005425635503120893,0.9457524773134746,0.1538851422785476,87.17120889092513,2.307870705299243,0.22471315655866592,0.012102281462014678,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9457524773134746,87.17120889092513
9.5,5.95,35.4025,35.3,0.6418286181277015,0.6563018525250885,0.1810469537056988,0.47475290217382715,0.0005019966455625673,0.9065181728175922,0.14457143226458052,80.08867767645853,2.0369626269008982,0.22471315655866592,0.014176735714504694,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9065181728175922,80.08867767645853
10.0,5.95,35.4025,35.3,0.6163511619561677,0.6337555871683119,0.17763927948066016,0.45564822131702737,0.0004680863706244628,0.8733949758453873,0.13680685392115904,74.34289557372894,1.8240376787823627,0.22471315655866592,0.01635447337955891,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8733949758453873,74.34289557372894
10.5,5.95,35.4025,35.3,0.5946519529704279,0.6144536690579341,0.1746845737269674,0.4393297115552327,0.0004393837757338952,0.8451029015593581,0.13025107433819955,69.6044937859381,1.6534106168325553,0.22471315655866592,0.018619508947456034,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8451029015593581,69.6044937859381
11.0,5.95,35.4025,35.3,0.5759758411814236,0.5977625991627108,0.17210064591833713,0.42524713256448166,0.0004148206798920847,0.8206885584080963,0.1246538594687267,65.640949004312,1.5143614745027507,0.22471315655866592,0.020956994236787423,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8206885584080963,65.640949004312
11.5,5.95,35.4025,35.3,0.5597519268101244,0.5832005572802557,0.16982369881026974,0.4129832637444885,0.0003935947254973725,0.7994288160227025,0.1198277000204363,62.284171385667406,1.399369940636232,0.22471315655866592,0.023353322297001065,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7994288160227025,62.284171385667406
12.0,5.95,35.4025,35.3,0.545541489569062,0.5703952050940626,0.1678035201014226,0.4022165918986557,0.00037509309398435926,0.780766277243764,0.1156296984102379,59.41008693039599,1.303037395259941,0.22471315655866592,0.025796156576433155,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.780766277243764,59.41008693039599
12.5,5.95,35.4025,35.3,0.5330024191051658,0.5590546837237022,0.16600009371774585,0.39269574931628265,0.0003588406896736309,0.764265053992061,0.11194929839833517,56.92540086398958,1.2214082412044664,0.22471315655866592,0.02827440963970143,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.764265053992061,56.92540086398958
13.0,5.95,35.4025,35.3,0.5218644097206392,0.548947271207587,0.1643811680828082,0.3842216389220147,0.00034446420276415654,0.7495798310559091,0.10869979564618382,54.75879449523656,1.1515307745778391,0.22471315655866592,0.030778189357029025,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7495798310559091,54.75879449523656
13.5,5.95,35.4025,35.3,0.5119113366486994,0.5398868509272048,0.1629204824294566,0.37663470178512504,0.0003316667126232206,0.736433822322498,0.10581235151449692,52.85493537016871,1.091166001327502,0.22471315655866592,0.033298725510205046,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.736433822322498,52.85493537016871
14.0,5.95,35.4025,35.3,0.5029685218732611,0.5317223579371844,0.16159645379174628,0.36980569471367253,0.00032020943176556564,0.7246027989879598,0.10323169873864652,51.170317100038375,1.0385902509711538,0.22471315655866592,0.0358282859706817,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7246027989879598,51.170317100038375
8.0,6.05,36.6025,35.3,0.7695165180533963,0.7689087822527403,0.20215486242862984,0.5661013809529473,0.0006525388711631383,1.0722063475854244,0.1837115542907925,112.04044927395854,3.289205719474015,0.22471315655866592,0.008625756399383675,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.0722063475854244,112.04044927395854
8.5,6.05,36.6025,35.3,0.7255209094505906,0.7307496163089785,0.1968548495867734,0.5333029721493641,0.0005917945728409314,1.01564001998209,0.1698556492923069,100.53046801694535,2.8117589442916184,0.22471315655866592,0.010531491208837042,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.01564001998209,100.53046801694535
9.0,6.05,36.6025,35.3,0.6896422698164766,0.6994135936760486,0.19243197177725282,0.5064390583484837,0.0005425635503120893,0.9693327685226723,0.1586815024022592,91.5722494231649,2.453978204747704,0.22471315655866592,0.012587434021141632,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9693327685226723,91.5722494231649
9.5,6.05,36.6025,35.3,0.6599142548432301,0.6732863534244672,0.1886939583566493,0.48409039842225526,0.0005019966455625673,0.9308307855182238,0.14951717688760285,84.44220598744673,2.1787142318013646,0.22471315655866592,0.014775528247188446,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9308307855182238,84.44220598744673
10.0,6.05,36.6025,35.3,0.6349419186190919,0.6512139238023039,0.18549956968149817,0.46524626775018135,0.0004680863706244628,0.8983861911133908,0.14189103632879857,78.65824085299829,1.9621310711012594,0.22471315655866592,0.017078136002043304,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8983861911133908,78.65824085299829
10.5,6.05,36.6025,35.3,0.6137119230616748,0.6323521460495608,0.18274298108940754,0.44916978118441936,0.0004393837757338952,0.870724470475158,0.13546386100100533,73.88896673630971,1.7884013671068988,0.22471315655866592,0.019478449063265676,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.870724470475158,73.88896673630971
11.0,6.05,36.6025,35.3,0.5954726837091714,0.6160708686869324,0.18034350915101707,0.4353125388560232,0.0004148206798920847,0.8468970244821961,0.12998639240965543,69.90034314209211,1.6466976854687132,0.22471315655866592,0.02196074199345691,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8468970244821961,69.90034314209211
11.5,6.05,36.6025,35.3,0.5796564314462193,0.6018912105206888,0.17823867976322214,0.42325893603196935,0.0003935947254973725,0.826184930478918,0.1252719779861855,66.52312341546144,1.5294171762914717,0.22471315655866592,0.024510509213162727,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.826184930478918,66.52312341546144
12.0,6.05,36.6025,35.3,0.5658272015217785,0.5894434198761926,0.17637944511066428,0.41268888167154405,0.00037509309398435926,0.8080344946693057,0.12117847433363976,63.63234023310728,1.4310969440984866,0.22471315655866592,0.027114519291306094,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8080344946693057,63.63234023310728
12.5,6.05,36.6025,35.3,0.5536453153022092,0.5784379203859493,0.17472681667324672,0.40335226302302896,0.0003588406896736309,0.7920130970063597,0.11759599086235561,61.13400107944395,1.3477307125923579,0.22471315655866592,0.02976081205147091,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7920130970063597,61.13400107944395
13.0,6.05,36.6025,35.3,0.5428426188795838,0.5686450097218272,0.17324945207171116,0.39505109344735184,0.00034446420276415654,0.7777783140053582,0.11443841232979612,58.95623668357227,1.276326368206456,0.22471315655866592,0.032438657688443145,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7777783140053582,58.95623668357227
13.5,6.05,36.6025,35.3,0.5332048968144932,0.559880363227216,0.17192189723326978,0.387626799281323,0.0003316667126232206,0.76505592536034,0.11163742287166795,57.04327610484127,1.2146123659635621,0.22471315655866592,0.035138491979626436,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.76505592536034,57.04327610484127
14.0,6.05,36.6025,35.3,0.5245591699295626,0.5519945102879417,0.17072328691030128,0.3809510139458748,0.00032020943176556564,0.7536239851479596,0.10913822041303622,55.35126080330558,1.160838570368127,0.22471315655866592,0.03785183772138837,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7536239851479596,55.35126080330558
8.0,6.15,37.822500000000005,35.3,0.7844571848227293,0.78213196354061,0.20801721034301632,0.5734622143264305,0.0006525388711631383,1.091631861100932,0.18826407793630584,116.13697217600445,3.454244039610177,0.22471315655866592,0.008875897229193224,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.091631861100932,116.13697217600445
8.5,6.15,37.822500000000005,35.3,0.7411862000195881,0.7446134894194835,0.20300115536520869,0.5410205394814338,0.0005917945728409314,1.0360071555651529,0.1746293370048032,104.60287079330953,2.972025313122136,0.22471315655866592,0.01086031097328934,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,1.0360071555651529,104.60287079330953
9.0,6.15,37.822500000000005,35.3,0.7059812139325468,0.7138730664800873,0.19884224688148439,0.5144882560482908,0.0005425635503120893,0.9905752712426372,0.16366081227322338,95.62975822568819,2.6104026299802117,0.22471315655866592,0.013006745397451188,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9905752712426372,95.62975822568819
9.5,6.15,37.822500000000005,35.3,0.6768805366558848,0.6883004552032899,0.19535004170728035,0.4924484168504469,0.0005019966455625673,0.952888453664092,0.15468798405264095,88.49163570478989,2.3320145348411705,0.22471315655866592,0.015296727486525006,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.952888453664092,88.49163570478989
10.0,6.15,37.822500000000005,35.3,0.6524934360967286,0.6667454143211149,0.19238495421118226,0.4738923737393082,0.0004680863706244628,0.9212043025497187,0.14724049929091176,82.70466542878933,2.112869415671047,0.22471315655866592,0.017712043313128773,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.9212043025497187,82.70466542878933
10.5,6.15,37.822500000000005,35.3,0.6318103689805304,0.6483671440277868,0.18984264893650696,0.45808511131554597,0.0004393837757338952,0.8942532372939493,0.140980294351212,77.93618367339582,1.9370236341058424,0.22471315655866592,0.020235197791459904,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8942532372939493,77.93618367339582
11.0,6.15,37.822500000000005,35.3,0.6140831582481419,0.6325385084565447,0.18764377937926438,0.4444799083973882,0.0004148206798920847,0.8710910889238148,0.13565914905366755,73.95120171924421,1.7935614912014408,0.22471315655866592,0.022849708564639713,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8710910889238148,73.95120171924421
11.5,6.15,37.822500000000005,35.3,0.5987470900746018,0.6187833300731747,0.18572707001785993,0.43266266532981734,0.0003935947254973725,0.8510029068647431,0.131091342036795,70.57976057934765,1.674812188350718,0.22471315655866592,0.025540275920209052,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8510029068647431,70.57976057934765
12.0,6.15,37.822500000000005,35.3,0.5853689383463668,0.6067342804011735,0.18404454725073388,0.4223146400564553,0.00037509309398435926,0.8334385575263601,0.1271355647451281,67.6963526830542,1.5752598604829913,0.22471315655866592,0.02829286271854813,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8334385575263601,67.6963526830542
12.5,6.15,37.822500000000005,35.3,0.5736114801765788,0.5961039557679106,0.18255818569589205,0.41318692938234497,0.0003588406896736309,0.8179686131516171,0.12368267530797172,65.20657246604048,1.4908564720259436,0.22471315655866592,0.031094710911566983,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8179686131516171,65.20657246604048
13.0,6.15,37.822500000000005,35.3,0.5632087656809707,0.5866646036761751,0.18123750729745408,0.4050826321759569,0.00034446420276415654,0.8042535151979779,0.12064723054468385,63.038232729792526,1.41857665313923,0.22471315655866592,0.03393431488080759,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.8042535151979779,63.038232729792526
13.5,6.15,37.822500000000005,35.3,0.5539485599522345,0.5782336514610671,0.18005783459093158,0.3978441501575123,0.0003316667126232206,0.7920216176913486,0.11796151857589976,61.135316477811195,1.3561221306376212,0.22471315655866592,0.03680136665812678,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7920216176913486,61.135316477811195
14.0,6.15,37.822500000000005,35.3,0.5456596661196159,0.570663205049518,0.17899900115131165,0.3913439944664407,0.00032020943176556564,0.7810532913023118,0.1155712809178166,59.453773920433,1.3017211080119195,0.22471315655866592,0.03968668402823045,0.06857951372041764,4.980468750000001,-0.055080000000000004,Bs1_lower_model_5720_low_combo,5.72,5.36692,low,model lower 1+ partner diagnostic,lattice_fperp_s,4.18,0.093,0.2303,0.14753936745002144,0.1678670136320244,0.7810532913023118,59.453773920433
